ids,names,popularity,markets,artists,release_date,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,musicalkey,musicalmode,time_signature,count,dates,playlists_found,loudness_zscore,tempo_minmax
7eZyj92v6bZsoQ85MxWZsO,lazy eye,47.0,185.0,6qyi8X6MdP1lu6B1K6yh3h,2014-02-25,354360.0,0.0401,0.633,0.831,0.693,0.117,-5.053,0.0461,127.397,0.243,4.0,1.0,4.0,1.0,2024-04-19,Ultimate Rock Gaming,0.6199243096504256,0.5035922236400485
55EYv8CVnRM2ibBpntzelF,ukraine,55.0,0.0,"57BGWi9z8Ay8NCKNSwUfF8, 18s69FZXxRIRCpr6Of5mRB, 3gQoRf2OOQucNCzox0TI9l",2023-12-20,131660.0,0.0207,0.88,0.37,5.31e-05,0.117,-9.708,0.405,124.934,0.0761,0.0,1.0,4.0,2.0,"2024-04-19, 2024-04-12",State of Mind,0.11967230447589082,0.4903867806170046
5OeJTsIgXpwacSUj7Wlxa0,don’t mess with exes,42.0,183.0,1gYlQ5LjfQz9QPaCApCsDZ,2023-02-10,207893.0,0.0488,0.769,0.775,2.87e-06,0.102,-5.385,0.0324,112.011,0.66,9.0,1.0,4.0,1.0,2024-04-19,Texas Country Now,0.5842457563275587,0.4210997565866369
5mkGfmJGFZpwK9nA5amOhv,sex & candy,70.0,184.0,7AQzXO3NPNQsI7oNu5rC3r,1997-01-01,173493.0,0.238,0.664,0.558,0.0,0.106,-9.159,0.0257,80.556,0.64,2.0,1.0,4.0,2.0,"2024-04-19, 2024-04-14",Rock Solid,0.1786708760850894,0.25245289897809275
0cBrTgUeXg8oAEfKTlZAP6,chroma 003 bi83,50.0,185.0,"11rGDSS7UriHODN31vFAXF, 73A3bLnfnz5BoQjb4gNCga",2024-05-02,236628.0,0.0245,0.595,0.844,0.87,0.0944,-6.757,0.0353,134.012,0.0376,1.0,1.0,4.0,1.0,2024-05-08,Genre Glitch,0.43680306006559055,0.5390587301757509
2BydLQAh7CUIFvSEqAMc4x,if you want me to stay,65.0,185.0,5m8H6zSadhu1j9Yi04VLqD,1973-06-30,180493.0,0.28,0.843,0.48,0.000782,0.108,-11.574,0.0492,101.993,0.762,11.0,0.0,4.0,2.0,"2024-04-11, 2024-05-02",Feel Good Dinner,-0.08085835968215034,0.36738797087618086
0eFtkwEavaYhrmkSl95gmS,year of the vulture,46.0,185.0,0nq64XZMWV1s7XHXIkdH7K,2024-02-23,148882.0,5.98e-05,0.428,0.966,0.0,0.0428,-2.971,0.179,157.064,0.325,10.0,1.0,4.0,1.0,2024-04-12,The Scene,0.8436675265727416,0.662652669504702
4JJpEYYamr363Kbc4zdw1h,novocaine,59.0,185.0,"2XziUthG3Ug3eiWuE5KRsp, 3Ri4H12KFyu98LMjSoij5V",2024-03-08,295775.0,0.00138,0.421,0.895,1.33e-05,0.0923,-4.663,0.107,145.072,0.102,4.0,0.0,4.0,6.0,"2024-05-09, 2024-05-03, 2024-04-19, 2024-04-12, 2024-04-05, 2024-04-26","Kickass Metal, Hard Rock",0.6618358632525885,0.5983572278756555
0V9hYbo9uL11hqLP3u0yqA,babylon,68.0,185.0,"2hKQc001G7ggs3ZyxMdkGq, 1E5hfn5BduN2nnoZCJmUVG",2023-09-05,177318.0,0.0508,0.703,0.674,0.000169,0.121,-4.273,0.0801,165.94,0.444,0.0,1.0,4.0,2.0,"2024-04-11, 2024-05-09","Summer Vibes, Afro Bars",0.7037474168547515,0.7102415904436128
02wjerbGfGEPRmgKlVdkww,europe must burn,21.0,185.0,7p7bBRBk6IU0X0lqIGj0fJ,2023-03-31,77334.0,2.42e-05,0.165,0.906,0.933,0.864,-4.069,0.0548,165.515,0.561,10.0,1.0,4.0,1.0,2024-04-05,Svensk Punk,0.7256703833543444,0.7079629411197014
2SUKj6aVC879FqCSfVoQPR,no reason - chris lake remix,53.0,183.0,"1GhPHrq36VKCY3ucVaZCfo, 5Igpc9iLZ3YGtKeYfSrrOE",2024-01-12,257419.0,0.00575,0.636,0.978,0.904,0.628,-4.218,0.0447,128.014,0.829,2.0,1.0,4.0,1.0,2024-04-05,Summer House 2024,0.709658020567877,0.5069002863055857
47xZ59XjNaGgnmWy2X1WUL,"die tote stadt (the dead city), op. 12: act i scene 5: gluck, das mir verblieb (marietta, paul)",33.0,185.0,"3UaJz1tq0BBPzJBPgkBarb, 4XMFKAiKwRrsgsGhgImp32, 1SZXJBFPIqZhmgAn1cmvKX, 4mTi5G8KQdyDjuPPCiocFJ, 0ng7ys4mdfdcKsHBqbO0In, 4BpExpvNnS2In7jYCcn6LS, 60A1zGb3ZdnMNvIBGSEmSs, 219XwJ3UTeVCOmQjfjWPus, 4itknTvBR36tLn265fL9Zq, 1DbdN3PP0LShwJuTTJchhS, 27W4wL8EPFDeeqhmSrJ9xQ, 2NiHA2wPnDxoNz1FxHM5VB, 7wbkQAs2wAwpm3XCq6L6pe",2011-09-06,328160.0,0.922,0.0925,0.103,0.342,0.17,-24.231,0.0435,82.612,0.0579,10.0,1.0,1.0,1.0,2024-04-12,Opera Classics,-1.4410494723554235,0.26347620017800266
1OdakIOGXoXMISY5TFYvMa,pnw,53.0,185.0,2AfU5LYBVCiCtuCCfM7uVX,2024-03-19,267096.0,0.581,0.554,0.411,0.0,0.0982,-10.722,0.311,104.157,0.542,1.0,0.0,1.0,3.0,"2024-04-26, 2024-05-05, 2024-05-06",Spilled Ink,0.010702265110267213,0.3789903170807553
1tfZtA15BfJHQTUy3dqTKC,build me up buttercup (mono),80.0,185.0,4GITZM5LCR2KcdlgEOrNLD,1967-01-01,180133.0,0.196,0.64,0.664,0.0,0.31,-4.73,0.0289,134.002,0.879,0.0,1.0,4.0,1.0,2024-04-02,Ultimate Party Classics,0.654635673274781,0.5390051148975412
1golLrmqyxDWedF7YUHCOD,edamame,77.0,185.0,"41X1TR6hrK8Q2ZCpp2EqCz, 2IDLDx25HU1nQMKde4n61a",2021-10-08,133706.0,0.0232,0.815,0.85,0.000143,0.0245,-4.704,0.113,106.036,0.694,4.0,0.0,4.0,1.0,2024-05-02,Power Gaming,0.6574297768482585,0.38906462785635393
4TVlDWrY5vLvOT0uJgKDZ4,country anywhere,38.0,185.0,"5G9kmDLg3OeUyj8KVBLzbu, 2VWRwW6HEugI8FWTDv9exG","July 1, 2022",170577.0,0.38,0.59,0.397,0.0,0.118,-9.623,0.0442,93.074,0.15,4.0,1.0,4.0,4.0,"2024-04-19, 2024-04-22, 2024-04-12, 2024-04-05",Wild Country,0.1288068738507213,0.3195685042409685
5R8dQOPq8haW94K7mgERlO,poker face,78.0,184.0,1HY2Jd0NmPuamShAr6KMms,2008-01-01,237200.0,0.119,0.851,0.806,1.72e-06,0.121,-4.618,0.0787,119.001,0.774,4.0,1.0,4.0,2.0,"2024-04-07, 2024-04-02","Throwback Workout, Ultimate Party Classics",0.6666718117451458,0.4585768360552023
2JHkGl5zdenvGo63yTDgH4,graceland (live session),22.0,185.0,16Yf6ZfrDTWu4jt7GQrjdL,2023-09-22,186000.0,0.252,0.653,0.796,0.0749,0.115,-7.961,0.0315,115.678,0.475,7.0,1.0,4.0,1.0,2024-04-07,Bluegrass Covers,0.30741457150916945,0.44076047910612604
2YMY061QrP62VEA6thqCqm,1st soundscape,42.0,183.0,"53KwLdlmrlCelAZMaLVZqU, 3JNr31WfX56vgwBuIcdOt4",2022-05-23,224000.0,0.99,0.141,0.0301,0.983,0.351,-32.027,0.0375,141.76,0.0415,0.0,1.0,4.0,2.0,"2024-05-02, 2024-04-19",Brain Food,-2.278850682310455,0.5805998477326099
2UoHf8TmIoTM5VX7fWI3Ti,what we were,52.0,185.0,3I3CLq5F3vgjm0f0XmQgsL,2024-03-22,175000.0,0.992,0.389,0.057,0.935,0.103,-34.001,0.037,93.72,0.284,11.0,1.0,4.0,11.0,"2024-04-03, 2024-04-18, 2024-04-09, 2024-05-07, 2024-04-23, 2024-04-10, 2024-04-16, 2024-04-22, 2024-05-08, 2024-05-01, 2024-04-04","Piano in the Background, Perfect Concentration",-2.4909876228506334,0.32303205121331374
25tRQuOg6OMbxUp7u78lBV,ode to joy,62.0,185.0,0hVrDDe8JyOHhFLvO3iPuI,2024-02-09,128000.0,0.993,0.587,0.0247,0.926,0.11,-25.748,0.0634,131.516,0.333,2.0,1.0,4.0,1.0,2024-05-03,Lullaby Baby,-1.6040746693156318,0.525676356734615
0SnCZci0wyVj0RZXknNaWq,lemon tree,50.0,183.0,69tiO1fG8VWduDl3ji2qhI,2022-03-18,248560.0,0.55,0.365,0.748,0.503,0.303,-9.145,0.0881,121.285,0.475,10.0,1.0,4.0,2.0,"2024-04-23, 2024-05-06","Totally Stress Free, it's alt good",0.18017539339388508,0.47082256559829283
0YbKNvAu6wHeM4bfRTZFT3,11 minutes (feat. travis barker) - kayzo remix,39.0,179.0,"6Ad91Jof8Niiw0lGLLi3NW, 4exLIFE8sISLr28sqG1qNX, 72iCiKwu6nu6Qq9emIwzYv",2019-05-15,257349.0,0.0244,0.425,0.948,1.08e-06,0.122,-2.476,0.198,165.922,0.524,11.0,1.0,4.0,1.0,2024-04-19,Rocktronic,0.8968629599908716,0.7101450829428353
5W3P7uSiJUZIlZxiYFUYam,cherish the night,51.0,185.0,4cregPQpQ72XMMVzvvyiEl,2024-04-05,153717.0,0.995,0.363,0.0207,0.935,0.102,-31.359,0.0452,76.025,0.0379,1.0,1.0,3.0,4.0,"2024-04-11, 2024-04-17, 2024-04-24, 2024-04-18",Jazz for Sleep,-2.207063713576494,0.22815981642128744
31kpgadjTib4K74PRKec0s,nothings into signs,45.0,185.0,1a1XGqoicVjPifnA1fBtLE,2024-03-29,157318.0,0.433,0.325,0.599,0.0,0.217,-9.304,0.244,74.953,0.325,1.0,0.0,4.0,2.0,"2024-04-11, 2024-04-02","Fresh Finds, Singled Out",0.16308837538684937,0.22241225859720987
5q7AR3TkyCxlgxAjBMu4yL,therapy,53.0,185.0,1BAdSa5cdtCNLbvT7gWmtJ,2020-05-22,186150.0,0.0162,0.745,0.6,0.00271,0.0628,-8.863,0.118,99.975,0.921,1.0,1.0,4.0,1.0,2024-04-30,Alternative Beats,0.21048067061391063,0.3565684077334677
3u4djE2yAEkKMWJEUOOJyT,state of unrest,56.0,185.0,"3JFsVIxOn7STeilPICkkB2, 3BM0EaYmkKWuPmmHFUTQHv",2023-02-10,187894.0,6.9e-06,0.447,0.982,0.0198,0.0517,-3.82,0.077,94.941,0.383,7.0,1.0,4.0,2.0,"2024-04-06, 2024-05-03","Kickass Metal, Heavy Metal",0.7524292983464945,0.3295784766827155
5pLLiyazbpDHplZz7JCvNm,hot in ny,53.0,185.0,7eKkW1zo5uzW8kUntiiBvz,2023-08-25,118787.0,0.204,0.859,0.679,0.034,0.222,-7.642,0.0442,98.993,0.838,9.0,0.0,4.0,1.0,2024-04-23,Park Hangs,0.34169607304529764,0.35130338741327727
3vok71DdgrvusXlNopJF8U,vision getting blurred (side a),32.0,185.0,6ozuxhSx8Ci0o8tPpgrCT2,2023-10-11,145026.0,0.0124,0.642,0.759,4.48e-06,0.0592,-6.628,0.12,82.527,0.343,10.0,0.0,4.0,1.0,2024-04-30,Indie Korea (인디 코리아),0.4506661124109213,0.26302047031322046
1yFexL3PgnFKXtDF29Hmax,time,38.0,185.0,"0CcmU1Eun8Nwb3VlOAeJUK, 6UAL6sAn9OZc6VQGOOp3re",2023-08-04,295741.0,0.000728,0.506,0.95,0.386,0.118,-7.105,0.0951,139.982,0.0768,11.0,0.0,4.0,1.0,2024-05-03,Trance Mission,0.39940505838981427,0.571067051266929
5aYZ8EM8Do3PpgUqArgiQ8,mimose,51.0,185.0,238y1dKPtMeFEpX3Y6H1Vr,2024-01-26,254749.0,0.239,0.667,0.452,0.888,0.0847,-12.089,0.0322,114.994,0.0425,2.0,0.0,4.0,1.0,2024-04-05,Deep House Relax,-0.13620310354141688,0.43709319407658404
25HgUJf69zb3K7TJw7LGCQ,sofa king,69.0,185.0,5b5bt4mZQpJMoCRbiQ7diH,2023-03-31,196317.0,0.00491,0.565,0.898,0.00296,0.254,-5.055,0.0412,97.021,0.864,0.0,1.0,4.0,2.0,"2024-04-19, 2024-05-06","it's alt good, License To Chill",0.6197093786063119,0.34073045455032863
6ExaJyKDD0Jaq7KTTe3b1Q,expectations,28.0,185.0,"5OgVIGurum64YtfpEjicYy, 4NvjzlewQiiQArGcgQFPBK",2024-02-16,246624.0,0.473,0.693,0.536,0.00015,0.103,-8.917,0.117,89.967,0.29,0.0,1.0,3.0,3.0,"2024-04-26, 2024-04-19, 2024-04-24",Next Wave Soul,0.20467753242284187,0.30291023730122135
65EJQAJLqW1YgH71hgaBre,down in delhi,43.0,185.0,3WEs7RfxMRuGpNYkVRYJcO,2023-01-27,132000.0,0.816,0.649,0.237,0.893,0.108,-14.741,0.052,75.015,0.237,9.0,1.0,4.0,1.0,2024-04-09,Chill Out Music,-0.42120166803612485,0.22274467332210987
1QBtiLpbw76bqO2h9fOdJQ,arabi,59.0,185.0,"4CflzQprp6nZxKiv0t78tH, 1RyvyyTE3xzB2ZywiAwp0i, 0Jzbm3ifxDNLxxS8M4BS51",2024-02-08,167368.0,0.0459,0.698,0.816,0.000569,0.0768,-3.518,0.0412,95.013,0.457,6.0,0.0,4.0,2.0,2024-05-01,"Yalla , RapCaviar",0.7848838860076567,0.3299645066858252
13d25rq5AA5ppzekwPwtUz,free falling,63.0,185.0,4IWBUUAFIplrNtaOHcJPRM,2024-01-26,173400.0,0.512,0.319,0.394,2.74e-05,0.109,-8.661,0.0318,112.254,0.213,6.0,1.0,1.0,8.0,"2024-05-09, 2024-04-12, 2024-04-05, 2024-04-30, 2024-04-16, 2024-04-25, 2024-04-15, 2024-04-24","Contemporary Blend, Warm Fuzzy Feeling, v o K a l",0.23218870606938988,0.4224026078471321
6tRGDcL8puwtHHPhac0uoq,my day,39.0,185.0,13rF01aOogvnkuQXOlgTW8,2021-03-30,186642.0,0.678,0.607,0.33,1.76e-06,0.126,-8.923,0.0264,80.016,0.472,6.0,1.0,4.0,4.0,"2024-05-02, 2024-04-17, 2024-04-30, 2024-04-18",K-Folk/Acoustic,0.20403273929050086,0.24955767395477016
40EXFgNMOIQRQOwJZ8mJkC,who told you (feat. drake),68.0,185.0,"2a0uxJgbvvIRI4GX8pYfcr, 3TVXtAsR1Inumwj472S9r4",2023-06-08,208917.0,0.156,0.732,0.736,0.0,0.124,-4.607,0.323,76.656,0.87,11.0,0.0,5.0,2.0,"2024-04-26, 2024-04-12","Spilled Ink, Big Mood",0.6678539324877708,0.23154294047631815
3YsG8BwqrJzM3DOqYpFLp0,leafy incline,40.0,184.0,2mncWLPUUFpNvBLkHzTsDO,1993,210533.0,1.58e-05,0.24,0.863,0.416,0.0944,-8.046,0.0402,75.591,0.331,11.0,0.0,4.0,1.0,2024-04-01,Grunge Forever,0.2982800021343392,0.22583291334698732
6cBVVOLuuCWXh9H9Q47pYF,killjoy,21.0,185.0,58lbHYipYB2JGbElUXeG2p,2023-08-08,237969.0,0.84,0.514,0.271,1.13e-06,0.0973,-10.532,0.0298,67.965,0.328,3.0,1.0,4.0,1.0,2024-04-07,Indie Bluegrass,0.031120714301064497,0.18494590218428644
4C9kR80niObXQuXV2xb430,faded,41.0,185.0,6qKPv4O4fkzGQhybUN1Vug,2023-02-05,127661.0,0.994,0.316,0.0146,0.944,0.101,-31.79,0.0399,175.753,0.385,7.0,0.0,4.0,7.0,"2024-04-03, 2024-04-09, 2024-04-23, 2024-04-10, 2024-04-16, 2024-04-22, 2024-04-04",Instrumental Study,-2.253381353582987,0.7628542629507703
4KjUpdQieoX0475pPHZBum,the surname of penton,44.0,185.0,7CHSbRQykU4I2Tv5ebez6r,2020-10-19,217655.0,0.991,0.165,0.00509,0.779,0.0992,-34.734,0.0428,75.239,0.0312,9.0,1.0,3.0,1.0,2024-04-29,SPA Treatment,-2.569759850518289,0.2239456555540067
613GQvfjeHuxbXhH9Vxwpo,hum,37.0,185.0,5Kbx8AkkM7259YdQh4rTdX,2018,98770.0,0.354,0.252,0.517,0.0399,0.215,-9.472,0.0615,185.956,0.0399,11.0,1.0,4.0,1.0,2024-04-24,late night vibes,0.1450341676813023,0.8175579313081055
4b8zFITxLmN0rIbhuj5wub,rns,56.0,183.0,"7jAs1uPnpfNmT6e5qtEPxq, 0VRj0yCOv2FXJNP47XQnx5",2024-01-26,138856.0,0.00484,0.919,0.688,0.0,0.0897,-4.954,0.354,140.011,0.833,8.0,1.0,4.0,6.0,"2024-05-09, 2024-04-12, 2024-05-05, 2024-04-26, 2024-04-08","Daily Lift, Get Turnt, Hip-Hop Controller",0.6305633963340516,0.571222535573737
6vbpxDK5U8xRv73qgGOnj4,desencontros,51.0,185.0,1RWNLVpTjMKl8MCFV4SUma,2024-02-11,161770.0,0.991,0.544,0.0598,0.965,0.108,-23.825,0.0728,95.126,0.27,6.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05","Guitar for Sleep, Instrumental Guitar Focus",-1.3974184704003512,0.33057035932959455
5Q6fh8OEhBYepJaORz9lxe,daddy issues (remix) feat. syd,69.0,185.0,"77SW9BnxLY8rJ0RciFqkHh, 3jk39CGeaaSO3FPKNx1RUx",2015-11-13,181186.0,0.245,0.623,0.533,0.00717,0.112,-8.164,0.0653,84.982,0.247,10.0,1.0,4.0,2.0,"2024-04-28, 2024-04-12",Make Out Jams,0.2855990705316334,0.2761830211136965
7o07jEiFI5jk9KVpVj0Hm6,pissing me off (feat. fivio foreign),38.0,185.0,"6LXRvV2OAtXF7685fzh3mj, 6Zric3RvzGMM9wRZMNTUFF, 14CHVeJGrR5xgUGQFV5BVM",2024-04-19,186687.0,0.0734,0.712,0.727,0.0,0.333,-6.938,0.351,144.007,0.354,8.0,1.0,4.0,1.0,2024-04-19,State of Mind,0.4173518005733047,0.5926472007463247
2Sx56dfwcYlVvrqxXJkKLt,why am i falling for you,35.0,185.0,4WYHi5FL5Fud2ASdx17wJA,2023-11-24,220031.0,0.732,0.553,0.301,0.0,0.172,-12.094,0.031,109.102,0.371,11.0,0.0,4.0,1.0,2024-04-19,Contemporary Blend,-0.1367404311517009,0.4055030721554414
3iclBTy2seRGoHq71GCJ6e,to. me,39.0,185.0,53Yqe3arWNbYQCw4kk1Qmv,2024-02-16,246720.0,0.857,0.358,0.278,0.0,0.0881,-6.755,0.0315,123.436,0.254,11.0,1.0,4.0,8.0,"2024-05-09, 2024-04-30, 2024-04-23, 2024-04-16, 2024-05-02, 2024-04-25, 2024-04-15, 2024-04-24",Sin dato,0.4370179911097042,0.4823552119411948
7ab8HZcP0Lq8zTOsKkM2fH,particles,42.0,185.0,3i0x5wTZo4kRfN75ESlhqJ,2023-04-28,124931.0,0.959,0.691,0.261,0.85,0.104,-13.934,0.0692,146.069,0.195,8.0,1.0,4.0,1.0,2024-04-09,Chill Out Music,-0.33447699173626455,0.6037026711131603
39UeSK4g00t3SIp7QbK1te,city of lights,36.0,185.0,7vEd9uAqFgC4p4EOXiFuQL,2023-11-03,180952.0,0.0273,0.646,0.962,0.075,0.451,-5.33,0.0542,125.994,0.304,2.0,1.0,4.0,1.0,2024-04-26,Trance Mission,0.5901563600406842,0.4960700001072305
4xqHr91EEXm4qhnEeju02d,natural healing,48.0,185.0,5OyM0rVbelDv6mU0FEjdNL,2023-02-18,213333.0,0.878,0.271,0.177,0.578,0.112,-17.854,0.0466,78.028,0.0345,0.0,1.0,4.0,3.0,"2024-04-02, 2024-05-01, 2024-04-01",Meditate to the Sounds of Nature,-0.7557418381990306,0.23889895664668606
69Bx1c9Hzv7IZGkLyFCeMw,hold me back,75.0,185.0,5dCvSnVduaFleCnyy98JMo,2024-03-17,232026.0,0.76,0.471,0.447,5.98e-05,0.112,-7.918,0.0494,159.95,0.361,10.0,1.0,4.0,6.0,"2024-05-09, 2024-04-15, 2024-04-23, 2024-04-16, 2024-04-04, 2024-04-24","v o K a l, Korean OSTs",0.3120355889576131,0.6781260387960152
5g2YrEmC7vv8PFnAeXHRnq,apre bal la,40.0,185.0,"01OsZozNGoEXWFtUjkv3l3, 0hgPeJ38ypeARFm0Bg4Yqa",2019-11-24,237362.0,0.197,0.767,0.675,0.00182,0.0948,-8.617,0.0601,91.007,0.514,9.0,0.0,4.0,1.0,2024-04-17,Haitian Heat,0.23691718903989017,0.30848622623502797
0QzBw7xBO5q6plc8hX5z7B,endlich,64.0,185.0,61cavYEyS6y1T99hc6gjYI,2024-03-31,130246.0,0.994,0.499,0.06,0.967,0.0975,-28.63,0.0549,123.102,0.348,9.0,1.0,4.0,10.0,"2024-04-03, 2024-04-09, 2024-05-07, 2024-04-23, 2024-04-16, 2024-04-22, 2024-05-08, 2024-05-01, 2024-04-04, 2024-04-15","Focus Piano, Peaceful Piano, calm vibes",-1.91379030388341,0.48056446164899147
2dZzwDaLXppokzSL8TR3U3,same place twice,29.0,185.0,"7BFmW9uJ3wCZmZxpr03u0H, 70fLCgRxbluMfGRaiWAr49",2023-10-06,194722.0,3.03e-05,0.396,0.72,0.0,0.0842,-6.379,0.029,150.098,0.413,10.0,1.0,4.0,1.0,2024-04-05,Texas Country Now,0.4774250274030716,0.62530426670384
4flWHSLV6ut0sPu0nQ1lCE,wasting all these tears,60.0,184.0,6Hd5hSFd33CfhMqtG3fjtx,2023-01-30,195200.0,0.478,0.575,0.471,5.41e-06,0.0875,-6.927,0.0296,150.083,0.288,9.0,1.0,4.0,1.0,2024-04-02,Breakout Country,0.41853392131592976,0.6252238437865254
65OVbaJR5O1RmwOQx0875b,wants and needs (feat. lil baby),78.0,184.0,"3TVXtAsR1Inumwj472S9r4, 5f7VJjfbwm532GiveGC0ZK",2021-03-05,192956.0,0.0618,0.578,0.449,2.17e-06,0.119,-6.349,0.286,136.006,0.1,1.0,1.0,4.0,2.0,2024-05-02,"Westside Story, Power Gaming",0.4806489930647763,0.5497496166507608
2rIHvbvMbiQ2pjotR2rZpX,if i die right now,41.0,185.0,4AA474G2hRfrHyGrfyDseO,2023-10-11,161921.0,0.164,0.518,0.569,0.0,0.376,-5.566,0.491,79.223,0.125,11.0,1.0,4.0,3.0,"2024-04-12, 2024-05-01, 2024-05-05",Westside Story,0.5647944968352727,0.24530598239274262
47kEJq44ZBrRBD4gvdCu0v,where you are - griz remix,59.0,183.0,"7kNqXtgeIwFtelmRjWv205, 4yX6mpMyBGf9UfvBB8JJrc, 25oLRSUjJk4YHNUsQXk7Ut",2023-06-02,240000.0,0.0331,0.349,0.793,3.66e-06,0.745,-4.383,0.0474,139.641,0.249,9.0,0.0,4.0,2.0,"2024-04-06, 2024-04-12","Hype, Heart Beats",0.6919262094285004,0.5692387702799789
2oENJa1T33GJ0w8dC167G4,fire burning,73.0,182.0,6S0dmVVn4udvppDhZIWxCr,2009-09-07,239986.0,0.0192,0.839,0.804,0.0,0.331,-2.513,0.0329,122.973,0.888,1.0,1.0,4.0,2.0,"2024-04-07, 2024-04-02","Guilty Pleasures, Ultimate Party Classics",0.892886735674769,0.4798728245600866
1ei3hzQmrgealgRKFxIcWn,in the stars,82.0,180.0,22wbnEMDvgVIAGdFeek6ET,2022-04-29 00:00:00,216410.0,0.338,0.362,0.54,0.0,0.139,-6.031,0.0528,78.007,0.3,10.0,1.0,3.0,1.0,2024-04-08,Pop Right Now,0.5148230290788477,0.23878636456244573
5RVeAOYa5fxkKkuDJz4qBr,honest,35.0,185.0,0DlnbmX0kuF1v8xzxxtqN8,2024-04-05,202898.0,0.619,0.541,0.455,0.0,0.114,-3.872,0.0259,58.95,0.269,8.0,1.0,4.0,1.0,2024-04-11,Fresh Finds,0.7468410911995396,0.13661172887826117
01Bqay08avct1ILNWPtQOm,promises,54.0,185.0,5xYT5srfugAEEXv0df3vRs,2023-10-27,122550.0,0.189,0.588,0.621,0.864,0.11,-11.159,0.0546,199.979,0.188,2.0,1.0,4.0,1.0,2024-04-09,Lounge - Soft House,-0.03626016802856678,0.8927426359415379
2UZFceHSxA4HUsPdOp5Vzr,remain,49.0,185.0,1zrM4Ly0jnhCc9KJYYgFWO,2023-11-17,125804.0,0.993,0.417,0.0316,0.942,0.106,-27.541,0.0323,107.776,0.407,1.0,1.0,3.0,9.0,"2024-04-03, 2024-04-09, 2024-05-07, 2024-04-23, 2024-04-10, 2024-04-16, 2024-04-22, 2024-05-01, 2024-04-04","Piano in the Background, Focus Piano",-1.7967603503635243,0.398393686264838
3d2oXlbjVmk9Zb37m1Y5t4,alibi,43.0,0.0,2xLEV2jDreAOcpJXFNoXyt,2024-02-23,168705.0,0.644,0.635,0.549,1.44e-05,0.131,-8.509,0.0264,114.002,0.829,9.0,1.0,4.0,1.0,2024-04-06,Rockin' Vibes,0.24852346542202766,0.4317745584781839
4hmBfrGNlsVhZRHHiHwqB5,solitude,64.0,185.0,5MHC495Xm9U5sxKFQ25Eba,2024-04-05,186153.0,0.927,0.138,0.000604,0.973,0.101,-48.135,0.0581,69.527,0.115,10.0,0.0,3.0,1.0,2024-05-05,Deep Sleep,-4.009905311601842,0.19332060864063824
17PptOBotUJkpT29mGyCB7,roommates,54.0,185.0,0hp58JplihFjlLstUbKS0x,2024-05-03,200161.0,0.00164,0.629,0.733,1.09e-06,0.269,-7.269,0.0637,125.987,0.659,6.0,1.0,4.0,1.0,2024-05-03,New Noise,0.38178071277249453,0.49603246941248375
3kGMgEDHQoWykByLL6Jut3,kilerito,78.0,185.0,"00XhexlJEXQstHimpZN910, 2R21vXR83lH98kGeO99Y66",2024-04-19,225270.0,0.466,0.668,0.765,0.0,0.584,-3.295,0.112,179.926,0.919,6.0,0.0,4.0,1.0,2024-04-19,Contemporary Blend,0.8088486974263294,0.7852279185476693
7aOor99o8NNLZYElOXlBG1,highway tune,72.0,184.0,4NpFxQe2UvRCAjto3JqlSl,2017-11-10,180640.0,0.0096,0.582,0.962,0.128,0.283,-3.037,0.0542,123.971,0.506,4.0,1.0,4.0,3.0,"2024-04-25, 2024-04-14, 2024-05-03","Rock Party, Rock Solid, Ultimate Rock Gaming",0.836574802116991,0.4852236293254126
1UhDG1nEctrXaCJR85p0iF,day i die,68.0,185.0,0znpFLuaey34oJTE1jHSnT,2024-04-24 00:00:00,175600.0,0.33,0.522,0.551,0.0,0.129,-6.396,0.049,137.988,0.242,0.0,1.0,4.0,1.0,2024-05-01,Singled Out,0.47559811352810544,0.5603761647919191
0AcpMokszr0bPJQ5eoTPvg,a short walk to open fields,56.0,185.0,54v563e3Njq2wjXwnXM6DR,2024-02-02,192925.0,0.972,0.596,0.111,0.932,0.1,-18.419,0.0507,93.985,0.254,2.0,1.0,4.0,1.0,2024-04-06,Instrumental Guitar Focus,-0.8164598581611386,0.3244528560858702
67XgQqWDwFbnP256WayxaG,till i met you,48.0,185.0,"4LZ4De2MoO3lP6QaNCfvcu, 3aRk4W0Y1YbyEXJT6UL2cK",2024-02-14,195211.0,0.00305,0.447,0.921,0.0,0.123,-5.034,0.267,144.951,0.373,9.0,0.0,4.0,2.0,"2024-04-19, 2024-04-05",Rocktronic,0.6219661545695053,0.5977084830093182
6q4SptRUSIhUcpiLLqjc7m,nnf (feat. paloalto),20.0,185.0,"3gg70JN79TXhAqklizHOva, 2Yv0nlRtzgPl6u0dsS2hFv",2023-03-10,169929.0,0.3,0.846,0.643,0.0,0.186,-6.542,0.239,97.515,0.755,8.0,1.0,4.0,3.0,"2024-04-08, 2024-04-09, 2024-04-10",KrOWN,0.45990814730780855,0.3433790492938868
